age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,sex,country,salary
36,76845,0,0,35,4,11,4,8,1,39,0
57,157974,0,0,48,4,11,4,8,1,39,0
34,269723,2977,0,50,4,11,0,4,0,39,0
45,192203,0,1485,40,6,15,2,3,1,39,1
63,101077,0,0,35,4,7,3,1,0,39,0
36,316298,0,0,40,4,9,4,13,1,39,0
22,24896,0,0,30,4,11,0,13,0,11,0
24,604537,0,0,40,4,11,4,14,1,26,0
17,138293,0,0,15,4,1,4,6,1,39,0
48,233802,0,0,45,4,12,2,4,1,39,0
42,328581,0,0,55,2,12,2,10,1,39,0
38,276559,7688,0,70,4,11,2,4,1,39,1
24,117167,0,0,53,4,15,4,8,0,39,0
32,130057,0,0,45,4,9,2,4,1,39,1
21,286824,0,0,12,4,15,4,6,1,39,0
19,282698,0,0,80,4,5,4,1,1,39,0
66,22313,0,0,20,4,1,2,3,1,39,0
40,362482,0,0,50,4,8,2,12,1,39,0
55,141409,7688,0,50,6,0,2,12,1,39,1
73,300404,0,0,6,6,15,2,12,1,39,1
33,117779,0,0,46,4,11,2,7,0,39,1
30,56121,0,0,40,4,11,4,3,1,39,0
33,155781,0,0,40,4,14,4,10,1,39,1
40,183096,0,0,40,2,6,2,8,0,41,1
50,297551,0,0,52,7,11,2,10,1,39,0
43,320984,0,0,50,5,15,2,7,1,39,0
25,131976,0,0,55,4,9,4,4,1,39,0
36,280169,0,0,50,4,12,2,4,1,39,1
60,137733,0,0,50,6,9,2,5,1,39,0
28,227890,0,0,50,6,9,4,10,1,39,1
37,244803,0,0,40,2,11,2,3,1,0,0
32,303942,0,0,40,4,11,2,7,1,39,0
37,385452,0,0,40,4,0,0,3,0,39,0
25,173062,0,0,40,4,9,4,6,1,39,0
29,187073,0,0,40,4,9,4,3,1,39,0
46,239439,0,0,40,4,11,5,7,0,39,0
21,85088,0,0,37,4,15,4,8,0,39,0
25,366207,0,0,40,1,11,4,14,1,39,0
41,197093,0,0,40,4,9,0,10,1,39,0
39,164515,0,0,40,2,11,0,1,0,39,0
45,380922,0,0,60,4,11,2,3,1,39,1
56,109856,15024,0,50,5,9,2,4,1,39,1
58,140729,0,0,35,6,9,2,5,1,39,0
26,179010,0,0,65,4,15,4,3,1,39,0
25,152035,0,0,40,4,11,4,1,0,39,0
46,238162,0,1887,50,2,7,2,11,1,39,1
21,255957,4101,0,40,4,15,4,4,0,39,0
23,297152,0,0,25,4,15,4,1,0,39,0
31,127610,0,0,50,4,9,2,4,0,39,1
26,128553,0,0,40,4,15,4,4,0,39,0
50,175804,0,0,40,4,9,2,12,1,39,1
44,177937,0,0,36,2,10,2,10,1,39,1
74,272667,0,0,20,0,7,6,0,0,39,0
27,172009,0,0,40,4,9,4,4,0,39,0
19,174871,0,0,23,0,15,4,0,1,39,0
61,129246,0,0,48,4,0,2,3,1,39,0
61,28375,0,0,70,2,12,0,10,0,39,0
38,136081,0,0,60,4,14,2,10,1,39,1
74,84197,0,0,10,4,12,0,12,0,39,0
44,29591,0,2258,40,1,9,0,13,1,39,1
49,104542,0,0,40,4,11,0,1,0,39,0
66,427422,0,2377,25,6,10,2,12,1,39,1
61,213321,0,0,40,4,11,2,11,1,39,0
41,114967,0,0,40,5,8,2,4,1,39,1
56,182460,0,0,40,4,11,2,6,1,39,1
43,462180,99999,0,60,4,14,2,10,1,39,1
43,190786,0,0,40,4,11,2,8,1,39,1
61,230545,0,0,35,1,11,4,1,0,33,0
24,159567,0,0,40,4,15,2,7,1,39,0
34,118605,0,0,55,4,7,2,10,1,39,0
62,173631,0,0,70,6,15,2,4,1,39,0
56,222182,0,0,45,6,11,2,4,1,39,0
22,32950,0,1902,37,1,15,2,12,1,39,0
61,68268,0,0,55,4,0,2,5,1,39,0
32,317219,0,1590,40,4,12,4,10,0,39,0
40,184378,0,0,60,4,15,2,12,1,33,0
30,208043,0,0,55,4,9,2,12,1,39,1
43,212894,0,0,40,4,11,0,3,1,39,0
18,205004,0,0,26,4,15,4,8,1,39,0
61,86067,15024,0,40,4,7,2,12,1,39,1
50,175339,0,0,40,4,11,2,6,1,39,1
30,48014,0,0,40,4,12,4,1,0,10,0
34,305619,0,0,40,4,11,2,3,1,39,1
43,124692,0,0,40,4,9,2,12,1,39,1
34,124827,0,0,40,4,8,4,14,1,39,0
36,224531,0,0,50,4,9,2,12,1,39,1
45,102597,0,0,35,4,11,6,1,0,39,0
33,103435,0,0,45,4,8,5,10,1,39,0
37,126675,0,0,60,5,8,2,12,1,39,1
57,186386,10520,0,40,4,9,6,10,1,39,1
46,178829,0,0,70,4,12,3,4,1,39,1
30,39150,0,0,40,4,11,2,7,1,39,0
22,137510,0,0,40,2,11,4,5,1,39,0
23,178272,0,0,40,4,9,4,10,0,39,0
30,124420,4650,0,40,5,11,0,4,1,39,0
32,230912,4865,0,40,2,12,4,10,0,39,0
35,147258,0,1974,40,4,15,4,7,1,39,0
67,165082,0,0,38,4,11,4,1,0,39,0
17,179715,0,0,40,0,0,4,0,1,39,0
46,140121,0,0,50,6,11,0,3,1,39,0
44,67671,0,0,40,4,15,2,6,1,39,0
42,245975,0,0,40,4,11,2,3,1,39,0
47,39986,0,0,40,6,9,2,12,1,39,0
33,391122,0,0,30,1,11,4,1,0,39,0
38,83727,0,0,48,4,11,0,8,0,39,0
24,195808,0,0,40,4,15,4,7,1,39,0
51,282549,3137,0,40,4,11,2,7,1,39,0
24,403865,0,0,56,4,15,2,3,1,39,0
44,189956,15024,0,40,2,9,2,11,0,39,1
32,40142,0,0,40,4,9,2,4,1,39,1
36,205359,0,0,25,4,11,3,8,0,39,0
30,206325,0,0,45,4,1,2,3,1,39,0
27,133937,0,0,40,4,12,4,12,1,39,0
40,100292,0,0,52,4,11,2,12,1,39,1
30,58582,0,0,10,4,9,4,3,1,39,0
40,53506,0,0,40,4,9,0,3,0,39,0
54,182187,15024,0,38,4,8,2,11,1,23,1
46,456062,0,2415,55,4,10,2,10,1,39,1
25,176162,0,0,30,2,8,4,11,1,39,0
20,100605,0,0,40,4,11,4,12,1,33,0
34,224358,0,0,40,4,0,4,8,0,39,0
40,272343,0,0,40,4,11,2,1,0,39,1
62,88055,0,0,40,4,9,2,7,1,39,0
43,216697,0,0,32,4,15,2,11,1,39,0
47,85129,0,0,40,4,11,0,8,0,39,0
17,368700,0,0,28,4,1,4,12,1,39,0
36,194630,0,0,40,7,11,6,4,0,39,0
29,409201,0,0,40,7,15,2,1,1,39,0
40,160369,0,2415,45,4,12,2,4,1,39,1
68,166083,0,0,40,6,11,2,4,1,39,1
22,290504,0,0,40,4,11,4,8,1,39,0
24,464103,0,0,50,4,11,4,1,1,39,0
56,261232,0,0,40,4,11,4,3,1,39,0
56,282023,0,0,45,4,14,2,10,1,39,1
31,117963,0,0,40,5,10,4,10,1,39,0
35,30673,0,0,84,4,2,2,3,1,39,0
35,407068,0,0,40,4,3,3,8,1,13,0
41,112181,0,0,12,4,9,2,12,0,39,1
21,118693,0,0,40,4,15,4,6,1,39,0
48,181758,0,0,40,4,15,0,1,0,39,0
55,37869,0,0,60,2,10,4,10,0,39,0
29,258862,0,0,45,4,9,4,3,0,39,0
30,140790,0,0,45,4,11,2,12,1,39,0
34,112820,2463,0,40,4,11,5,6,1,39,0
30,321990,15024,0,60,5,12,2,4,1,0,1
28,127833,0,0,40,0,11,4,0,0,39,0
19,204441,0,0,20,0,11,4,0,1,39,0
53,147476,0,0,40,4,11,0,4,0,39,0
27,289039,0,0,40,2,15,4,11,0,39,0
44,167280,0,0,40,6,9,2,12,1,39,0
34,77271,0,0,20,4,11,4,4,0,9,0
39,196673,5013,0,40,4,11,2,8,0,39,0
21,175166,2176,0,40,0,15,4,0,0,39,0
24,236696,0,0,40,4,9,4,4,1,39,0
48,331482,0,1977,40,4,14,2,13,1,39,1
41,115562,0,0,40,4,11,0,11,1,39,0
28,30771,0,0,40,4,15,4,1,0,39,0
22,279901,0,0,40,4,11,2,8,1,39,0
39,183620,0,0,40,2,15,4,11,0,39,1
39,491000,0,0,45,4,9,4,4,1,39,0
25,144259,0,0,50,4,11,4,3,1,39,0
38,160808,4386,0,48,4,11,2,3,1,39,0
39,181943,0,0,35,4,9,4,4,0,39,0
44,116632,0,0,50,4,12,2,4,1,39,1
43,115562,0,0,42,4,9,2,10,1,39,1
26,214069,0,0,40,4,11,5,5,1,39,0
38,239397,0,0,36,4,5,2,3,1,26,0
31,196125,0,0,40,4,11,2,6,1,39,0
55,113398,0,0,40,1,15,4,1,1,39,0
61,175032,0,0,40,0,11,2,0,1,39,0
59,395736,0,0,40,4,11,2,6,1,39,1
35,63509,0,0,50,4,8,2,3,1,39,0
27,322208,0,0,40,2,15,4,14,1,39,0
67,76860,0,0,40,5,11,2,4,1,39,1
24,127139,0,0,40,4,15,4,1,0,39,0
38,156728,0,0,56,4,9,2,1,1,39,0
50,144968,0,0,15,4,11,4,13,1,39,0
20,353195,0,0,35,4,11,4,3,1,39,0
37,168941,0,0,40,4,1,0,3,1,39,0
45,196584,0,1564,40,4,8,4,10,0,39,1
33,295621,0,0,25,6,9,2,10,1,39,1
52,48925,0,0,40,4,15,2,1,1,39,0
34,250724,0,0,45,4,9,2,12,1,23,0
56,203580,0,0,35,4,11,2,1,1,0,0
50,217577,0,0,40,4,11,6,7,0,39,0
55,213894,0,0,40,4,1,5,1,0,39,0
90,313986,0,0,40,4,1,4,6,1,39,0
17,163494,0,0,30,4,0,4,12,1,39,0
44,252202,0,0,40,4,11,0,1,0,39,0
26,227332,0,0,40,4,9,4,14,1,0,0
26,273399,0,0,40,2,15,4,11,1,29,0
34,163110,0,0,45,4,9,2,3,1,39,1
62,31577,0,0,18,0,11,2,0,1,39,0
17,244602,0,0,15,4,2,4,8,1,39,0
54,28186,27828,0,50,6,9,0,5,1,39,1
26,59306,0,0,40,4,9,4,12,1,39,0
19,195805,0,0,12,4,11,4,12,0,39,0
43,34007,0,0,70,6,9,2,5,1,39,1
64,116084,2635,0,40,4,11,2,3,1,39,0
32,120426,0,0,40,4,11,5,1,0,39,0
44,162643,0,0,43,4,11,4,1,0,39,0
45,102308,0,0,40,7,15,2,4,1,39,0
29,108775,0,0,40,0,11,2,0,1,6,0
51,302847,0,0,54,4,11,2,3,1,39,0
26,29957,0,0,25,4,12,4,13,1,39,0
47,176239,0,0,40,4,15,6,10,0,39,0
30,110643,4386,0,40,4,12,2,1,1,39,1
61,316359,0,0,40,4,15,0,12,0,39,0
18,374969,0,0,56,4,0,4,14,1,39,0
42,209370,0,0,30,4,11,5,12,0,39,0
41,352834,7688,0,55,4,9,2,10,1,39,1
64,114650,0,0,40,7,6,2,3,1,39,0
48,267912,0,0,50,4,9,4,8,1,26,1
51,204322,0,0,50,6,11,2,14,1,39,0
23,176486,0,0,36,4,8,4,1,0,39,0
25,198986,0,0,40,4,9,4,1,1,39,1
34,79637,0,0,40,4,9,4,4,0,39,0
50,20795,0,0,60,4,11,2,5,1,39,1
62,319582,0,0,32,4,11,6,12,0,39,0
46,332727,0,0,40,1,15,2,3,1,39,1
66,213477,0,0,10,0,5,0,0,1,39,0
43,35910,0,0,43,4,15,2,12,1,39,1
17,99893,0,1602,40,1,1,4,1,0,39,0
33,86143,0,0,40,4,15,4,4,1,30,0
43,83348,0,0,60,5,11,2,3,1,39,0
40,76625,0,0,40,4,11,0,3,1,39,0
60,232337,0,0,40,4,5,0,7,1,39,0
25,215384,0,0,40,4,1,4,8,1,39,0
31,195136,0,0,32,4,7,0,8,0,39,0
32,226267,0,0,40,4,4,3,3,1,8,0
35,312232,0,0,50,4,11,5,3,1,39,0
41,173682,0,0,43,4,8,2,3,1,39,1
40,118853,0,0,60,4,9,2,4,1,39,0
38,82622,0,0,40,4,15,0,3,1,39,0
43,421837,7298,0,50,6,15,2,12,1,26,1
76,243768,0,0,20,4,4,4,6,1,39,0
38,125933,27828,0,45,4,9,5,4,1,39,1
18,157131,0,0,10,3,1,4,0,0,39,0
30,103435,0,0,40,4,11,0,7,1,39,0
44,234885,0,0,40,6,11,2,12,0,39,1
43,111895,0,0,50,4,9,2,10,1,39,1
30,97757,0,0,36,4,8,2,10,0,39,1
28,127491,5721,0,40,2,11,5,1,0,39,0
40,145439,4064,0,40,4,4,2,8,1,26,0
46,109209,0,0,40,4,15,2,1,1,39,1
56,144351,0,0,90,6,11,2,14,1,39,0
33,168981,0,0,55,4,8,4,10,0,39,0
19,121972,0,0,40,4,11,4,8,1,39,0
37,32528,0,0,40,1,11,2,1,1,9,1
20,210338,0,0,15,4,15,4,8,0,39,0
46,148995,4787,0,45,2,9,4,10,1,39,1
20,41103,0,0,20,7,15,4,8,0,39,0
51,161482,0,0,38,4,11,0,8,0,39,0
69,262352,0,0,32,0,15,2,0,1,39,0
23,142766,0,0,20,4,15,4,1,1,39,0
57,191318,0,0,40,4,12,2,10,1,39,1
26,76900,0,0,40,1,9,4,13,1,39,0
30,193598,0,0,40,4,13,4,5,1,26,0
54,182854,0,0,45,4,11,2,3,1,39,0
44,198270,0,0,43,4,7,0,10,0,39,0
19,27382,0,0,40,2,15,4,1,1,39,0
30,149427,0,0,35,4,11,4,3,1,39,0
20,95989,0,0,40,0,15,4,0,0,39,0
37,83375,0,0,40,4,11,0,5,1,39,0
36,89622,0,0,80,6,11,2,3,1,39,1
27,135520,0,0,40,4,11,2,7,0,6,0
37,526968,0,0,38,4,12,4,10,0,39,1
39,194404,7688,0,40,4,12,2,10,1,39,1
53,47396,0,0,50,4,15,2,1,1,39,1
31,201122,0,1902,45,4,9,2,12,1,39,1
20,211968,0,0,45,0,15,4,0,0,39,0
18,180039,0,0,20,4,2,4,12,0,39,0
48,99127,0,0,45,4,7,2,14,1,39,0
36,22494,0,0,40,4,15,0,4,0,39,0
28,251854,0,0,40,2,15,4,1,0,39,0
36,188834,0,0,40,4,11,2,3,1,39,0
40,111483,0,0,50,4,12,2,4,1,39,1
23,120773,0,0,40,4,11,4,1,0,39,0
56,255406,0,0,40,2,11,0,4,0,39,0
21,161930,0,1504,30,0,11,4,0,0,39,0
18,266489,0,0,50,4,15,4,4,1,39,0
41,184846,0,0,40,4,15,0,1,0,39,0
43,118536,0,0,40,4,11,0,7,1,39,0
22,412316,0,0,40,4,11,4,12,1,0,0
35,162358,0,0,50,4,9,4,4,0,39,1
25,176077,0,0,37,7,12,4,10,0,39,0
26,118523,0,0,40,6,11,2,1,1,39,0
25,160300,0,0,35,4,9,4,4,1,39,0
46,102308,15024,0,50,1,14,2,10,1,39,1
31,216283,0,0,35,6,7,2,8,0,39,1
63,106910,0,0,19,4,4,6,8,0,30,0
41,564135,0,0,40,1,12,2,4,1,39,1
35,126675,0,0,46,4,11,0,3,1,0,0
27,387776,0,0,40,4,15,4,8,1,39,0
77,232894,0,0,40,0,6,2,0,1,39,0
19,232368,0,0,35,4,15,4,8,0,39,0
37,223433,0,0,40,4,11,2,12,1,39,1
49,188823,0,0,42,4,11,0,10,1,39,0
31,147215,0,0,21,4,2,0,8,0,39,0
22,236330,0,1721,20,0,15,4,0,1,39,0
72,284080,0,0,40,4,3,0,8,1,39,0
21,249957,0,0,40,4,11,4,1,1,39,0
32,217304,0,0,30,4,9,4,11,1,39,0
41,160785,0,0,40,4,8,2,4,1,39,1
32,223267,0,0,40,2,11,2,14,1,39,0
26,105516,0,0,40,4,9,4,12,0,39,0
33,422960,0,0,60,6,15,2,10,0,39,1
40,132222,4386,0,50,4,15,2,7,1,39,1
28,286452,0,0,40,4,0,4,7,0,39,0
62,192236,0,0,40,6,9,0,10,0,39,1
37,114765,0,0,40,4,15,4,7,0,39,0
50,208630,0,0,50,4,12,0,12,0,39,1
23,312017,0,0,40,4,15,4,4,1,39,0
45,153141,0,0,40,4,11,2,1,1,0,0
31,165148,0,0,12,4,11,5,4,0,39,0
23,291248,0,0,40,4,11,4,7,1,39,0
23,122272,0,0,40,4,11,4,3,0,39,0
55,61708,6418,0,50,4,11,2,1,1,39,1
35,333305,0,0,40,0,15,2,0,0,39,0
30,140011,0,0,53,4,8,2,6,1,39,0
51,387250,0,0,50,2,9,2,1,1,39,1
28,223751,0,0,40,4,15,2,1,1,39,1
19,99246,0,0,25,4,1,4,7,0,39,0
27,163942,0,0,35,4,11,4,3,1,21,0
22,31387,2885,0,25,4,9,2,1,0,39,0
40,141583,0,0,40,4,0,4,8,0,39,0
44,154176,0,1590,40,7,15,0,1,0,39,0
49,99361,0,0,45,4,14,2,10,1,39,0
19,128346,0,0,40,4,11,4,7,0,39,0
47,354148,99999,0,48,4,14,2,10,1,39,1
34,182274,0,1887,40,4,15,2,4,0,39,1
38,123833,0,1408,40,4,15,4,8,1,39,0
31,219318,0,0,35,4,11,4,1,0,33,0
33,131568,0,0,66,6,11,2,12,1,39,0
26,164488,13550,0,50,4,9,4,10,1,39,1
45,181970,0,1672,40,1,11,2,1,1,39,0
19,181572,0,0,40,4,15,4,1,1,39,0
27,96226,0,0,70,4,11,2,3,1,39,0
42,176063,15024,0,55,4,8,2,4,1,39,1
20,299047,0,0,20,4,15,4,8,0,39,0
34,314375,0,0,60,5,15,2,12,1,39,1
32,344129,0,0,40,4,11,2,7,1,39,1
33,379798,0,0,40,4,11,2,3,1,39,0
50,104729,0,0,48,4,11,0,7,0,39,0
43,277647,0,0,35,6,11,2,4,1,39,0
29,152461,0,0,42,2,9,4,13,0,39,0
63,217715,0,0,3,6,4,4,12,0,39,0
23,278155,0,0,40,7,9,4,1,1,39,0
52,312477,0,0,40,4,11,6,14,1,39,0
20,243010,0,0,32,4,11,4,7,1,39,0
30,108386,0,0,40,4,7,2,3,1,39,0
38,343642,0,0,40,7,11,2,10,0,39,1
28,319768,0,0,45,4,12,2,12,1,10,1
61,380462,0,0,40,4,5,2,5,1,39,0
41,226505,0,0,40,6,11,0,8,0,39,0
37,112497,0,0,50,6,12,2,4,1,39,1
43,70055,0,0,40,4,15,2,1,1,39,0
46,326857,0,2415,65,4,12,2,12,1,39,1
70,54849,0,0,20,0,10,2,0,1,39,1
26,164737,0,0,40,4,15,4,12,0,39,0
34,180284,0,0,50,4,15,2,6,1,39,0
49,197038,0,0,50,5,9,2,4,1,39,1
41,69333,0,0,45,4,11,2,3,1,39,1
24,183410,0,0,17,4,15,4,12,0,39,0
62,206063,0,0,45,2,15,0,8,1,39,0
43,91959,0,0,45,4,9,2,4,1,39,1
51,176813,0,0,60,2,7,2,10,1,39,0
36,192443,13550,0,40,1,15,4,4,1,39,1
29,109814,0,0,40,4,9,4,6,1,39,0
41,115411,2174,0,45,4,15,0,12,1,39,0
51,215948,0,0,40,1,15,2,6,1,0,0
27,469705,0,1980,40,1,11,4,3,1,39,0
45,168598,3103,0,40,4,2,2,1,0,39,1
70,187891,0,0,40,4,1,2,14,1,39,0
46,35961,0,0,25,4,7,0,12,0,11,0
49,120629,0,0,30,4,15,6,12,0,39,0
31,369825,0,0,25,4,5,4,6,1,39,0
50,124793,0,0,55,6,15,2,3,1,39,0
48,254291,0,0,40,4,12,2,10,1,39,1
30,185336,0,0,37,4,15,0,1,0,39,0
36,151835,0,0,60,4,11,2,8,1,39,1
57,286836,0,0,8,6,0,2,3,1,39,0
34,28568,0,0,60,6,11,0,4,1,39,1
31,165949,0,0,40,4,11,0,8,0,39,0
46,218329,0,0,40,4,15,4,3,1,39,0
56,178033,4416,0,60,4,15,6,4,1,39,0
38,183279,0,0,43,4,15,2,3,1,39,0
24,270517,0,0,40,4,11,4,8,0,26,0
41,173370,0,0,30,4,9,5,12,0,39,0
35,169638,0,0,36,4,15,0,12,0,39,0
30,303990,0,0,60,4,11,4,14,1,39,0
65,178931,3818,0,40,0,11,2,0,1,39,0
40,299813,0,0,37,4,1,4,7,0,6,0
37,218249,0,0,30,6,1,0,10,0,39,0
46,148738,0,1740,35,4,11,2,6,1,39,0
47,173938,0,0,57,4,9,2,4,1,39,1
35,79649,0,0,50,2,9,2,10,1,39,0
24,314823,0,0,40,4,11,4,12,1,6,0
51,162745,7298,0,50,4,11,2,3,1,39,1
40,49156,0,0,20,6,15,2,10,1,39,0
47,77102,0,0,40,6,12,0,10,1,39,0
55,255364,0,0,60,4,15,2,4,1,39,1
41,117012,0,0,55,6,12,4,4,0,39,0
37,29145,0,0,50,7,9,2,4,1,39,1
41,214242,0,1887,40,4,9,2,10,1,39,1
18,379768,0,0,40,0,11,4,0,0,39,0
31,70568,0,0,25,4,3,4,8,0,8,0
45,217654,0,0,40,4,15,2,6,1,11,1
26,159732,0,0,60,4,15,2,4,1,39,0
19,166153,0,0,30,4,11,4,12,0,39,0
25,361307,0,0,40,4,9,4,12,0,39,0
28,53063,0,0,45,4,9,2,4,1,39,0
35,106028,0,0,65,4,11,0,5,1,39,0
18,137363,0,0,4,0,15,4,0,0,39,0
35,119421,0,0,35,7,9,2,4,0,39,1
38,187847,0,0,50,4,8,2,4,1,39,1
37,203070,0,0,43,1,15,2,3,1,39,0
38,186934,0,0,45,4,15,2,3,1,39,0
32,190889,0,0,40,2,12,4,10,0,0,0
33,376483,0,0,40,4,15,0,1,0,39,0
41,147206,0,0,40,4,2,2,6,1,39,1
45,227791,0,1740,50,4,15,2,12,1,39,0
36,214896,0,0,40,0,6,0,0,0,26,0
34,296724,0,0,17,4,15,4,4,0,39,0
37,188069,0,0,40,1,15,2,1,1,30,1
31,80145,0,0,40,6,15,2,3,1,39,0
38,147258,0,0,40,2,11,4,14,1,39,0
46,125487,0,0,40,4,8,2,13,1,39,0
40,238329,0,0,45,4,9,4,12,0,39,0
32,19302,0,0,56,2,7,2,11,1,9,1
43,37937,0,0,43,2,7,2,13,1,39,0
25,190916,0,0,40,4,11,4,1,1,39,0
36,160192,0,0,40,4,11,4,8,1,39,0
36,130620,0,0,35,4,9,2,10,0,30,1
33,188467,0,0,40,4,11,4,5,1,39,0
32,137367,0,0,40,4,1,4,3,1,19,0
52,201310,0,0,40,4,9,0,4,1,0,0
38,296999,0,0,70,4,9,4,4,0,39,0
21,170456,0,0,15,4,7,4,6,1,39,0
43,164790,0,0,50,7,15,0,1,1,39,1
33,409172,0,0,55,4,9,2,4,1,39,0
31,175778,0,0,40,2,9,0,10,0,39,0
32,107793,2174,0,40,4,11,0,8,1,39,0
37,146398,0,0,40,4,9,4,10,0,39,0
49,168216,0,0,48,4,5,2,7,1,39,0
18,188241,0,0,16,4,1,4,8,1,39,0
29,189346,2202,0,50,6,15,0,3,1,39,0
48,219565,0,0,40,4,11,2,3,1,39,0
39,218916,0,0,50,4,14,0,4,1,39,0
23,196674,0,0,40,4,15,5,3,1,39,0
35,200117,0,1887,50,4,9,2,4,1,0,1
47,216734,0,0,50,4,9,0,12,0,39,0
54,28518,0,0,50,4,11,2,12,1,39,1
49,98010,0,0,50,4,9,0,10,0,39,0
52,198744,0,0,40,4,11,6,12,0,39,0
18,192409,0,0,25,4,2,4,8,0,39,0
40,190044,0,0,40,4,7,2,8,1,39,0
46,172822,0,0,40,2,11,2,14,1,39,0
33,237833,0,0,40,4,15,0,13,0,39,0
28,181659,0,0,50,4,1,4,14,1,39,0
31,226443,0,0,55,4,15,2,3,1,39,1
63,250068,0,0,40,4,2,2,12,1,39,1
42,107276,0,2444,40,4,15,4,4,0,39,1
54,140359,0,3900,40,4,5,0,7,0,39,0
57,89392,0,0,40,4,12,3,10,0,39,0
44,242861,0,0,40,4,11,2,14,1,39,0
21,154422,0,0,40,4,15,4,1,0,39,0
19,170800,0,0,20,4,15,4,8,1,39,0
40,198316,0,0,40,4,0,2,4,1,39,1
24,218678,0,0,49,4,15,4,12,1,39,0
30,207301,0,1980,40,4,11,4,12,0,39,0
36,331902,0,0,35,2,15,0,1,0,39,0
41,206066,0,0,40,4,15,2,7,1,39,0
38,423616,0,0,36,4,8,2,13,0,39,1
36,188571,0,0,40,4,11,2,3,1,39,0
46,106705,1506,0,50,7,15,0,10,0,39,0
49,170165,0,0,55,4,11,0,7,0,39,0
24,102493,0,0,40,4,11,2,6,1,39,0
30,201196,0,0,40,0,1,4,0,0,39,0
37,44694,0,0,45,2,12,2,10,0,39,1
28,469864,0,0,40,4,9,4,10,1,39,0
45,271962,0,0,40,7,9,0,11,0,39,0
51,99316,0,0,50,4,2,0,14,1,39,0
56,147989,0,0,40,4,15,3,14,1,39,0
30,314310,0,0,40,1,9,2,10,1,39,1
19,286469,0,0,30,4,15,4,12,0,39,0
24,163665,0,0,40,4,9,4,8,0,39,0
50,34832,15024,0,40,4,9,2,13,1,39,1
40,175674,0,0,50,4,9,2,12,1,39,1
33,40681,3674,0,16,4,15,4,10,0,39,0
44,307468,0,0,29,4,14,2,10,1,39,1
20,236523,0,0,40,0,0,4,0,1,39,0
66,132055,0,1825,40,7,11,2,4,1,39,1
39,91711,0,0,40,4,12,2,4,1,39,1
49,176341,0,0,40,4,9,4,13,0,19,0
24,254767,2105,0,50,4,5,2,5,1,39,0
23,481175,0,0,24,4,15,4,4,1,29,0
31,186144,0,0,40,4,5,4,7,0,26,0
56,136472,0,0,48,4,5,2,7,1,39,0
51,85902,0,0,40,6,0,6,14,0,39,0
39,173476,7688,0,40,4,14,2,3,1,39,1
52,204402,0,0,85,4,11,2,14,1,39,1
44,313022,0,0,40,4,8,2,4,1,39,1
20,289116,0,0,5,0,15,4,0,0,39,0
47,150768,0,1564,51,4,9,0,6,1,39,1
28,350254,0,0,40,4,3,4,9,0,26,0
38,353263,0,0,50,4,12,4,1,0,22,1
24,229393,2463,0,40,4,1,4,5,1,39,0
72,39110,0,0,8,1,1,0,1,0,2,0
49,343742,0,0,32,6,0,4,3,1,39,0
21,98678,0,0,15,4,15,4,8,1,39,0
34,208043,7298,0,45,4,8,2,10,1,39,1
35,374716,0,0,35,0,6,2,0,0,39,0
20,68358,0,0,12,4,15,4,1,0,39,0
38,199256,0,0,40,4,11,0,1,0,39,0
20,244689,0,0,25,0,15,4,0,0,39,0
64,208862,0,0,50,0,11,2,0,1,39,1
44,346594,0,0,40,4,11,0,8,0,39,0
29,228860,0,0,35,4,15,2,8,1,39,0
22,303822,0,0,40,4,0,4,3,1,39,0
35,260578,0,0,40,4,11,0,4,0,39,1
52,89054,0,0,40,4,11,2,3,1,39,0
37,32239,27828,0,40,6,11,0,5,1,39,1
46,102308,0,0,40,2,11,4,3,1,39,0
22,236769,0,0,20,4,9,4,10,1,9,0
42,227466,0,0,40,4,11,4,8,1,39,0
37,241805,0,0,30,4,15,2,8,1,39,0
60,52900,0,0,42,6,11,2,3,1,39,1
50,22211,7688,0,50,4,12,2,10,1,39,1
32,385959,0,0,50,4,11,4,3,1,39,0
71,180733,0,0,20,4,12,4,8,0,39,0
46,149949,0,0,45,2,9,2,10,1,39,1
54,124963,0,0,40,5,9,2,4,1,39,1
36,37778,0,0,70,6,12,2,5,1,39,0
47,183013,0,0,40,4,11,2,8,1,39,0
38,34378,0,0,55,4,11,2,12,1,39,0
56,247119,0,0,40,4,5,6,7,0,6,0
41,190786,0,0,20,2,9,0,10,1,39,0
45,178922,0,0,20,4,11,4,12,0,39,0
53,180439,0,0,40,4,9,2,3,1,39,1
49,188330,0,0,40,4,11,2,12,1,39,1
44,177083,0,0,40,4,11,0,1,0,39,0
30,130021,2829,0,40,4,5,2,3,1,39,0
23,199915,0,0,21,7,11,4,8,0,39,0
32,350624,0,0,40,6,2,2,3,1,39,0
49,146268,0,0,40,4,15,2,3,1,39,0
37,199265,0,0,50,5,15,2,4,1,39,0
34,81223,0,0,48,4,11,0,4,0,39,0
23,265077,0,0,40,4,8,4,8,0,39,0
45,49298,0,0,40,4,9,4,13,1,39,0
68,31725,0,0,40,2,11,2,5,1,39,0
27,212506,0,0,40,4,15,0,1,0,39,0
58,201112,0,0,55,4,15,0,1,0,39,1
17,239346,0,0,18,4,0,4,8,1,39,0
